"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000135842",2.19891736950416,3.24676410561333,6.22942623094657,1.05695867779382e-08,9.42798547432109e-07,9.56480700728163
"ENSG00000132357",1.74482784097494,3.49511542314971,6.2116445389378,1.14745787185772e-08,1.01425359128197e-06,9.48514496043406
"ENSG00000110693",-1.68758400425572,1.00649916851591,-6.21098969409959,1.15093261736869e-08,1.01425359128197e-06,9.4822131737954
"ENSG00000272894",1.64557336881752,2.46864145264952,6.20626785712809,1.17629661414568e-08,1.03245906416795e-06,9.46107722681199
"ENSG00000261857",4.45810030865586,5.63979942334471,6.1948540823277,1.23990540592806e-08,1.08395395706292e-06,9.41001619228766
"ENSG00000109667",-1.22278986353022,1.43576163543387,-6.18440642323479,1.30109566470434e-08,1.13293421311934e-06,9.36331385248304
"ENSG00000160183",3.2120351112603,4.8409571836283,6.15220000182625,1.50906879448098e-08,1.30368096682268e-06,9.21956908274074
"ENSG00000104870",-1.43587391748148,7.33673662886053,-6.14512751276467,1.55895147036063e-08,1.34149302408326e-06,9.18804808360824
"ENSG00000101443",3.72792249885084,5.35600078004348,6.12945525704491,1.67535043692363e-08,1.43602400927403e-06,9.11825760772069
"ENSG00000163412",-1.3584314250306,4.13854858947377,-6.12542217038167,1.70666423602861e-08,1.45717250315859e-06,9.10031083494702
"ENSG00000146039",-2.06435636936223,1.01808466115184,-6.11228844409834,1.81268743461675e-08,1.54169768906183e-06,9.04190445523831
"ENSG00000184613",-1.47060741571457,0.565813543762153,-6.10832877066294,1.84590671632667e-08,1.56388923074734e-06,9.02430677238831
"ENSG00000205403",3.1757501224721,3.80714747901365,6.10737376928025,1.85400793969923e-08,1.56471139310847e-06,9.02006330871946
"ENSG00000012504",-3.28466228852228,1.95982816200544,-6.10319194365133,1.889896546697e-08,1.58888888598361e-06,9.00148530399128
"ENSG00000184292",4.21439463406712,6.29129475470152,6.09023740023791,2.00547237317818e-08,1.67962138491026e-06,8.94397091699818
"ENSG00000183853",-2.66917615824605,1.35627844987904,-6.08569399633155,2.04763384665173e-08,1.70841176794977e-06,8.92381279238935
"ENSG00000167653",6.11751030078743,6.99065500967425,6.0725131962036,2.17495023669623e-08,1.80776261529642e-06,8.8653714814509
"ENSG00000196507",1.59714710488597,3.70382986678849,6.06739861699645,2.22642551530364e-08,1.84356434272859e-06,8.84271006488109
"ENSG00000199488",-1.97809467109822,0.232056896068421,-6.05806009870039,2.32352574001952e-08,1.90955525517784e-06,8.80135617733083
"ENSG00000167995",-1.12381442370415,1.39991815666444,-6.05339806539049,2.37354940156799e-08,1.94338785517188e-06,8.78072225629332
"ENSG00000135919",-3.59734067255304,1.95998726328857,-6.02330299272686,2.72296744704036e-08,2.22119236767311e-06,8.64770064771071
"ENSG00000076641",-2.03378692350529,2.185353702752,-6.020413436536,2.75906838845912e-08,2.24230509807254e-06,8.63494493818862
"ENSG00000225335",-1.04028456272147,1.62939530491138,-5.99666832468726,3.07413164322697e-08,2.48913913827784e-06,8.53023274819892
"ENSG00000112531",2.29267764818172,3.3352020617556,5.99484059060804,3.099800962751e-08,2.50069604873696e-06,8.52218078871397
"ENSG00000139291",-1.0418118820382,4.15391561119424,-5.98613059861389,3.22505418833321e-08,2.58275051294145e-06,8.48382539688383
"ENSG00000232187",-1.42665701936258,0.800358703655054,-5.96557229207369,3.54078091956295e-08,2.82528566247163e-06,8.39339924875963
"ENSG00000185275",1.97095448821506,8.93630270020499,5.96303314225682,3.58182746490239e-08,2.84768261095482e-06,8.3822409770974
"ENSG00000130957",3.09551167616526,3.50216758244409,5.95988923208638,3.63329944113907e-08,2.87817652118825e-06,8.36842821871178
"ENSG00000099617",-2.80960772089001,1.71540597285345,-5.95414487638781,3.72923225203335e-08,2.94354472325064e-06,8.34319936120368
"ENSG00000104154",-1.92223054936936,1.74059663754552,-5.95268183867997,3.75406104144178e-08,2.95252191513825e-06,8.3367756400036
"ENSG00000124406",-2.03644272614036,3.51223349226192,-5.9491198016291,3.81519338810371e-08,2.98988530411285e-06,8.32113904301248
"ENSG00000250742",3.34998714634814,4.29161020976372,5.9483040243469,3.82933115822704e-08,2.99024948391038e-06,8.31755857953999
"ENSG00000205181",-1.25585970636244,0.824582011673764,-5.94692863485269,3.85328404230102e-08,2.99024948391038e-06,8.31152249675685
"ENSG00000174885",-2.7578309697021,0.678514831947635,-5.94674231718399,3.85654014467775e-08,2.99024948391038e-06,8.3107048676916
"ENSG00000170955",2.35468448276458,4.68253285551017,5.92972751903167,4.16558841208144e-08,3.21850375092616e-06,8.23608943643181
"ENSG00000135916",-2.30628456590439,6.51212185994551,-5.92174556939837,4.31884128255529e-08,3.32520471098634e-06,8.20112129505992
"ENSG00000250328",-1.67147246532354,0.671990307095434,-5.90925333373281,4.56989043535353e-08,3.50619251129239e-06,8.14643949665104
"ENSG00000260658",-1.06215728981228,0.341874083924515,-5.89969737898879,4.77156856715736e-08,3.6394778036835e-06,8.10464815936014
"ENSG00000181350",-2.55280502184571,3.09457091262371,-5.89945558614539,4.77678351848356e-08,3.6394778036835e-06,8.10359114339403
"ENSG00000213901",-1.56985214248108,1.10750787964215,-5.89859253279981,4.79544347170797e-08,3.64105246019682e-06,8.09981841026469
"ENSG00000006047",-1.90785156377788,1.50510881592799,-5.89102532858686,4.96215255694419e-08,3.74992334677396e-06,8.06675073173912
"ENSG00000152078",-1.73504396505803,2.63101081891135,-5.87289139499743,5.38519324101055e-08,4.04682518107858e-06,7.98759167593246
"ENSG00000113594",2.5537527896503,3.01645837691808,5.85565310950118,5.82012569541467e-08,4.34391218144504e-06,7.91245257979331
"ENSG00000157399",-2.22189709497412,2.88370120609629,-5.80424845596849,7.33253916350733e-08,5.39925861962554e-06,7.68903194572649
"ENSG00000148120",1.03787099315359,5.27212561570334,5.78529624750136,7.98253680110006e-08,5.83869350088462e-06,7.60690583424181
"ENSG00000198788",-3.45481338475734,1.86184590809336,-5.77536172171325,8.34554138628916e-08,6.08392739665592e-06,7.56390975120975
"ENSG00000146373",-1.7999526588078,1.49582319749471,-5.76193016125678,8.8622208673543e-08,6.43919577789256e-06,7.5058374513501
"ENSG00000258122",-1.15633165902207,0.549990704635177,-5.76093849116593,8.90158996255054e-08,6.44645506759889e-06,7.50155258111537
"ENSG00000130035",-2.14691054419829,0.936022107685901,-5.75919621754763,8.97117430852028e-08,6.47547624512699e-06,7.49402535213863
"ENSG00000184916",-1.78505742693613,1.86272448986671,-5.75530188169286,9.1286469530532e-08,6.56753770789661e-06,7.47720459680183
"ENSG00000011347",-1.36142583691706,0.825606140966087,-5.73208127928915,1.01255405553948e-07,7.2372878308478e-06,7.37702706683735
"ENSG00000154760",2.47778384140402,3.43894442349915,5.72488356511718,1.04557109631398e-07,7.42490827392154e-06,7.34601645202044
"ENSG00000185499",4.02354185664684,9.65935754902192,5.71940136231596,1.07142588012056e-07,7.58396712499528e-06,7.32241017889112
"ENSG00000253696",-1.01832596629469,0.475856315381758,-5.71654129767113,1.08516244411251e-07,7.65650145053402e-06,7.31009933993554
"ENSG00000162817",-1.92442593184952,4.09759200597584,-5.71092080338986,1.11266270924922e-07,7.82537109905633e-06,7.28591563714171
"ENSG00000129038",2.26574875302744,4.13752540661262,5.70635217915853,1.13551946221652e-07,7.96060816594794e-06,7.26626679821784
"ENSG00000260822",-1.42191597645631,2.1286700193566,-5.69816994230433,1.17761267855566e-07,8.22941242214867e-06,7.23109646086613
"ENSG00000213047",-1.00853693411733,3.05655359333592,-5.69652799384974,1.18624231058592e-07,8.26340159402755e-06,7.22404184589989
"ENSG00000179520",-2.00001855108226,0.446811167883339,-5.69463265379974,1.19628090533411e-07,8.30695946384377e-06,7.21589982593271
"ENSG00000134716",-1.91730982312522,3.35586963689824,-5.69177895234526,1.21155291729707e-07,8.38646866380114e-06,7.2036434762425
"ENSG00000170827",-1.46156419252115,0.454821212391413,-5.67943868750393,1.27982649929993e-07,8.80422747037431e-06,7.15067948543883
"ENSG00000161642",1.52667399665995,2.58147281691987,5.67942062230765,1.27992916330921e-07,8.80422747037431e-06,7.15060199336827
"ENSG00000178163",-1.98094453105218,1.84366522166822,-5.67419210210749,1.30998494562542e-07,8.98281239433081e-06,7.1281791574468
"ENSG00000256060",1.31799406639048,3.35258020298197,5.66814478951902,1.34561203427902e-07,9.19836911781451e-06,7.10225809517047
"ENSG00000141576",-1.67664155028998,1.39776218143347,-5.66497964586698,1.36463648797906e-07,9.29944672538027e-06,7.08869675658297
"ENSG00000104522",1.03242679137109,7.0442790672673,5.66218526257925,1.38165166134712e-07,9.34939573383137e-06,7.07672721102467
"ENSG00000131096",-2.1968496393351,0.458621860763653,-5.66168030851368,1.3847484908605e-07,9.34939573383137e-06,7.07456459967849
"ENSG00000099960",-1.58757943436845,1.03768050631316,-5.63908417433857,1.5305242429499e-07,1.02704261354892e-05,6.97789199048255
"ENSG00000214050",1.18608035480297,2.40660182888957,5.63642612391185,1.54863211558067e-07,1.03489668374951e-05,6.96653323983243
"ENSG00000224080",-1.17551782521351,0.91865613432846,-5.63598446989025,1.55166116280175e-07,1.03489668374951e-05,6.96464617113198
"ENSG00000008311",1.08514978682038,1.6318853543197,5.61142154901417,1.72959545194144e-07,1.1466016012674e-05,6.85981633773082
"ENSG00000168306",-2.08353368721222,2.86200543676986,-5.60762518796663,1.75882573897514e-07,1.16246726476902e-05,6.84363546112772
"ENSG00000134215",-3.90426499225166,1.64320846640589,-5.5917466058609,1.88642445923173e-07,1.24305741468234e-05,6.77601966754432
"ENSG00000197647",1.3547421626756,1.69190305568549,5.59048944607945,1.89690616744601e-07,1.24622191713377e-05,6.7706705878412
"ENSG00000140450",-2.31872512080028,4.28340701473167,-5.58934702016366,1.90648078951541e-07,1.24877337206975e-05,6.76581023492158
"ENSG00000116141",-1.11119349819003,0.377777110052719,-5.57822255040074,2.00222714495892e-07,1.30758542386409e-05,6.71850938056692
"ENSG00000186862",-1.04102085241518,0.665892516579747,-5.57531572059527,2.02801293903965e-07,1.32049519054442e-05,6.70615779981281
"ENSG00000137251",-2.58932619597936,1.33897885288882,-5.56729705606094,2.10084443162687e-07,1.36387069121859e-05,6.67210278757634
"ENSG00000158125",-2.35359928919123,2.30227686385678,-5.56541843425393,2.1182747878611e-07,1.37112990177097e-05,6.66412807389159
"ENSG00000266036",-1.09878140516336,0.784376219789058,-5.55818559588257,2.18671660899208e-07,1.39892485571759e-05,6.63343807009508
"ENSG00000135540",-2.05645097455513,3.40196315687234,-5.54874052426879,2.27936412375393e-07,1.45395601649804e-05,6.59339298640467
"ENSG00000074657",1.6161973661778,2.71087169864783,5.54387193491948,2.3286124905606e-07,1.48106504001076e-05,6.5727652897137
"ENSG00000176472",-1.20105012759455,1.41501901657863,-5.53953467599124,2.3733636172353e-07,1.50516525586688e-05,6.5543968681634
"ENSG00000196542",3.46522131457913,3.56773721251932,5.53828885636954,2.3863728851235e-07,1.50905418496441e-05,6.54912219468126
"ENSG00000050393",-1.23096149634811,3.59087438643355,-5.53536781540186,2.41715005185654e-07,1.52412424103127e-05,6.53675727414161
"ENSG00000123643",-1.74250650613163,2.43450855417963,-5.52074632758755,2.57715084066511e-07,1.62035589961933e-05,6.47491589641734
"ENSG00000169116",-2.56003129777034,2.6697496054225,-5.50037349320955,2.81751284254228e-07,1.76641955154015e-05,6.38889484076268
"ENSG00000135362",-2.32375867045773,2.59565438582678,-5.49684057688725,2.86137271925565e-07,1.78689839938151e-05,6.37399497996054
"ENSG00000109205",3.46205212126234,4.17970053700228,5.49643390080423,2.86646418713162e-07,1.78689839938151e-05,6.37228017756565
"ENSG00000234975",-1.71818955590617,1.516881623197,-5.45498159718137,3.43477714410792e-07,2.12907669133221e-05,6.19784966476728
"ENSG00000109113",3.15231044960403,4.29301171467212,5.44270737053957,3.62328249272929e-07,2.23938896287707e-05,6.1463370038067
"ENSG00000258404",-1.11097139976578,0.333532089844796,-5.44208210625522,3.63315166925323e-07,2.23938896287707e-05,6.14371457132749
"ENSG00000151834",-2.86729835691825,1.24399410943385,-5.4214269224759,3.97438906240585e-07,2.44285768057063e-05,6.05717650929687
"ENSG00000198729",-1.51303303787106,1.01657207675767,-5.41239689421948,4.13324919304497e-07,2.53308259090525e-05,6.01940024772784
"ENSG00000196711",-1.36660503768707,0.615404972403553,-5.40174254938377,4.32868970424727e-07,2.63845661611938e-05,5.97487315258102
"ENSG00000169902",1.55447503315524,2.50211714052239,5.3969165996866,4.42016507619097e-07,2.68675020129802e-05,5.9547201726764
"ENSG00000165389",-1.01585038087858,4.42482094072305,-5.39319351321936,4.49202603841379e-07,2.71538642867531e-05,5.93917946796401
"ENSG00000140876",-1.1151298455299,2.7243572234678,-5.38074109300322,4.74078140769853e-07,2.85788369310793e-05,5.887244135256
"ENSG00000154122",-2.16260666198601,4.05838820386236,-5.37617779747999,4.83527416678611e-07,2.90686085045993e-05,5.86822855709135
"ENSG00000189077",-1.1916504519446,5.65612211024725,-5.36718948080816,5.02681717738298e-07,3.0137554459922e-05,5.83079966105894
"ENSG00000082397",-3.26231540728231,1.57646798591021,-5.35618456838071,5.27146298372064e-07,3.14592141729116e-05,5.7850205120791
"ENSG00000230259",-2.13894948848087,2.14586460835074,-5.34886871033362,5.44050468389234e-07,3.23525729752438e-05,5.75461623349669
"ENSG00000120885",2.62654344010823,8.02027186951493,5.34360526117214,5.5653912681831e-07,3.30057785399302e-05,5.73275592643778
"ENSG00000180354",1.48660515013873,3.65222834260394,5.33470596703232,5.78295351021557e-07,3.41583088356275e-05,5.69582236990977
"ENSG00000163995",-1.21151350443998,1.43348427589712,-5.33363443656659,5.80970394576367e-07,3.41775693517137e-05,5.69137765284536
"ENSG00000167780",-1.1669458461455,0.224158716858215,-5.320505595462,6.14745024309598e-07,3.6067780931619e-05,5.6369595781638
"ENSG00000138166",-2.54753170670875,2.50310355010081,-5.31258148483453,6.36051547581237e-07,3.71251252819182e-05,5.60415101941671
"ENSG00000153064",1.72425737382839,2.49913606959632,5.31254534766782,6.36150348904034e-07,3.71251252819182e-05,5.60400146176779
"ENSG00000119866",-1.80860457641284,2.10759033668973,-5.30506196456089,6.56937028103832e-07,3.82365230973008e-05,5.57304294475379
"ENSG00000160182",4.68751682197249,11.8605237173103,5.29599772089429,6.83005505204694e-07,3.96486502664196e-05,5.53557727174628
"ENSG00000229005",-1.91681231135946,0.418438642771143,-5.29374689136329,6.896339650084e-07,3.98227318267877e-05,5.52627939279814
"ENSG00000196260",2.4299891749232,3.19581451865845,5.28748034368286,7.08421316588835e-07,4.06934265704419e-05,5.50040483488886
"ENSG00000070081",1.40610583218916,6.1461852567042,5.27718654782933,7.4037377954042e-07,4.24178116043223e-05,5.45793929002361
"ENSG00000010932",-1.33376231861601,0.249707854856013,-5.24260978540318,8.58355697336789e-07,4.86689898363337e-05,5.31564113753358
"ENSG00000152503",-1.7804679045569,1.99801314333711,-5.24011050806712,8.67562100600704e-07,4.90642143646424e-05,5.30537614288396
"ENSG00000112541",-1.09759102872877,0.457314412049779,-5.23212255788137,8.97638306856551e-07,5.06346461885689e-05,5.27258686279116
"ENSG00000204386",-2.53642566084828,3.7052896994567,-5.21369640459176,9.70953838682848e-07,5.44901280875134e-05,5.19705942886238
"ENSG00000245848",-2.20709134720148,3.31490361252031,-5.21056575134898,9.83978495742482e-07,5.50802044185645e-05,5.18424227774129
"ENSG00000152268",-3.86463010655869,2.23700259859336,-5.19710052266739,1.04197089322363e-06,5.77712642200353e-05,5.12916492051408
"ENSG00000137767",-1.15828675924516,5.99438465654562,-5.19696211266871,1.04258399631472e-06,5.77712642200353e-05,5.12859920195511
"ENSG00000119547",1.98369327536102,1.24738849671508,5.19132280494479,1.06786575591258e-06,5.90231190982112e-05,5.10555722275182
"ENSG00000105559",1.58853740277273,3.13877374814284,5.1868200394592,1.08848114106585e-06,5.9861006712802e-05,5.08716945556149
"ENSG00000101347",1.38776341512338,4.29199043559622,5.18061535452243,1.11752638489664e-06,6.13047036594675e-05,5.06184670470427
"ENSG00000128274",1.86710778500437,2.47131036797493,5.15670633727155,1.23669212999772e-06,6.7004284959358e-05,4.96443247356315
"ENSG00000088340",2.85598970909139,4.27780809339387,5.14744063940737,1.2861338942818e-06,6.93406290963771e-05,4.92675086504471
"ENSG00000117834",-2.35322788567084,1.36803681751808,-5.14502472914809,1.29933902964173e-06,6.97100154704852e-05,4.91693235245697
"ENSG00000014257",1.6808764885137,2.51327331569621,5.14391969914119,1.30542302958814e-06,6.98656037518356e-05,4.91244228874595
"ENSG00000152804",1.01009574296823,1.51722816431766,5.1374509108922,1.34160011226913e-06,7.16270833662325e-05,4.8861689591411
"ENSG00000162881",-1.42543566976203,0.831317528861341,-5.13401502960557,1.36121140527063e-06,7.24977229753723e-05,4.87222178046938
"ENSG00000260912",2.20773610280088,5.21507819398832,5.12899266291203,1.39038219351681e-06,7.35160396923838e-05,4.85184442263306
"ENSG00000114378",2.45326370128102,4.24714130328911,5.12781545626997,1.39730735348305e-06,7.37046039843236e-05,4.84706980133447
"ENSG00000178462",-2.473286715587,1.63823542331619,-5.12438250063313,1.41769514242754e-06,7.46006822788668e-05,4.83314976626767
"ENSG00000184232",-1.38198443007745,4.70151263826767,-5.12325359046688,1.42446275773167e-06,7.47774791696315e-05,4.82857342362826
"ENSG00000205277",-2.19245973529749,1.49037907049293,-5.11962007246668,1.44645972174819e-06,7.57509920628176e-05,4.81384798024555
"ENSG00000253368",3.02411672734167,7.29475298146992,5.11345858428731,1.48452047015644e-06,7.7332604369034e-05,4.7888914935452
"ENSG00000206145",-1.00295583685873,0.250417955032831,-5.1130253276167,1.487233242662e-06,7.7332604369034e-05,4.78713729367875
"ENSG00000135045",-1.20981372044504,2.29053155075718,-5.09725110317497,1.58936245929275e-06,8.20597186923785e-05,4.72332893414679
"ENSG00000137960",-1.43756148691612,3.74763321193867,-5.08453054131843,1.67667407417453e-06,8.63644582385253e-05,4.67195744585651
"ENSG00000144802",1.58755180617371,3.78845889834151,5.08148711243166,1.69824713919408e-06,8.72708125886082e-05,4.65967789687122
"ENSG00000005882",-1.48426321390656,4.39220376186908,-5.08076657534249,1.70339408998828e-06,8.73307862537684e-05,4.65677132749676
"ENSG00000005469",-1.00883623770761,2.98157482612099,-5.07219501195673,1.76580149874201e-06,9.01092611323161e-05,4.62221323809271
"ENSG00000167741",-2.01783845946666,4.64483961803372,-5.06999791889741,1.78215355451181e-06,9.07327040525583e-05,4.61336074280213
"ENSG00000075234",-1.29728613068823,5.23258981611465,-5.05945318166684,1.86271073183873e-06,9.43959851933885e-05,4.5709056535207
"ENSG00000197989",1.36068052390705,4.37717098375375,5.0572981045714,1.87960609692828e-06,9.50327110251088e-05,4.56223535800049
"ENSG00000135046",2.47529097737495,6.52900660690282,5.05284608437363,1.91498341943616e-06,9.65988072935349e-05,4.54433095518007
"ENSG00000147100",1.88804658674705,2.28034989708684,5.05160775164094,1.92493847576184e-06,9.68782682881697e-05,4.53935249670582
"ENSG00000176595",-2.19431055044927,2.37810092010543,-5.04952617682763,1.94178619701099e-06,9.7502550391332e-05,4.53098559297519
"ENSG00000111145",1.29922352524182,3.42419030956556,5.04392215402237,1.98786119877759e-06,9.95882152620473e-05,4.50847037694384
"ENSG00000107281",1.84005541828054,5.87385149873263,5.04116498459563,2.01091939470261e-06,0.000100513904961183,4.49739839019118
"ENSG00000151692",-1.57261305049765,1.82480188699682,-5.03703091851776,2.04598174923298e-06,0.000102034039825953,4.48080394479568
"ENSG00000139508",-2.12966477564655,2.71391855853804,-5.02987216977876,2.10811154175728e-06,0.000104894085171837,4.45208739865832
"ENSG00000116833",-2.45235022417681,2.59898742551798,-5.02072114349452,2.19021417233859e-06,0.000108531604002939,4.41541456163434
"ENSG00000137203",2.72231083088889,2.04144510492378,5.02062328127151,2.19110880797075e-06,0.000108531604002939,4.41502259344015
"ENSG00000100191",-1.38095352580025,0.378263561460778,-5.01231126956815,2.2684089965152e-06,0.00011185550249558,4.38174712875679
"ENSG00000106384",-2.23032583356554,1.46764640190118,-5.00937391180065,2.29635614317754e-06,0.000112979692488217,4.36999590657611
"ENSG00000115165",1.85943070739448,4.44066848872615,4.9998302158312,2.38949340604402e-06,0.000117299001809449,4.33184383235123
"ENSG00000162241",-1.17807315849069,1.80284094943413,-4.98812846902107,2.50872190462335e-06,0.000122330855007,4.28512437524878
"ENSG00000152128",2.80553207998367,3.49896140861588,4.98546508084019,2.53665783141823e-06,0.000123418808857672,4.27449995178611
"ENSG00000060558",1.63165821161493,2.16826560254884,4.98482233343795,2.54344476795231e-06,0.000123475240139773,4.27193650396717
"ENSG00000229417",-1.06286075982995,1.60049197849196,-4.97712032155652,2.62616061050777e-06,0.000127209364848503,4.24123433503022
"ENSG00000129538",3.09708995283596,8.92961775454036,4.9736226864394,2.66458286668743e-06,0.000128786215514807,4.22730133747292
"ENSG00000164920",-2.1621438269365,1.08444137989448,-4.97048652252472,2.69949932169605e-06,0.000130187062892256,4.21481330984857
"ENSG00000136457",-1.32333976328486,0.655457618375182,-4.96349561655473,2.77894346103797e-06,0.000133431852003405,4.18699306353375
"ENSG00000261760",-1.69955891339382,0.938424674683445,-4.95282608850455,2.90459701410126e-06,0.000139160638166865,4.14457950252728
"ENSG00000137757",-1.91278469824095,1.21002333758023,-4.9521127545494,2.91319230030807e-06,0.00013918532138398,4.14174582788466
"ENSG00000108641",1.18392987008102,4.07108604251502,4.93309285363466,3.15172402936526e-06,0.00015001796177085,4.06628197454039
"ENSG00000064225",2.66428847097954,3.39098208440155,4.92601864825752,3.24520607770398e-06,0.00015413324017978,4.03825930080976
"ENSG00000165507",2.57082247226919,4.36460355611293,4.91976588636218,3.33007531266967e-06,0.000157822554181233,4.01351100275158
"ENSG00000074527",1.92064503935028,4.93370158850811,4.91598807337725,3.38239432039378e-06,0.00015986101113211,3.99856780769827
"ENSG00000204681",1.3375342244686,2.44998285424505,4.91509043300976,3.3949428604823e-06,0.00015986101113211,3.99501820996034
"ENSG00000183773",-1.85199817374142,1.37102896012566,-4.91074213807936,3.45637369044794e-06,0.000162405156080298,3.97782907822095
"ENSG00000100422",-1.18264080776815,4.12802685596421,-4.90782762785109,3.49815254754908e-06,0.000164017011433482,3.96631301715007
"ENSG00000088002",-2.03881474978718,1.51355754152259,-4.90555899412903,3.53101255083612e-06,0.000165204708748395,3.95735189718233
"ENSG00000161653",-1.73244682655433,1.82835381488701,-4.89422824091421,3.69967998229242e-06,0.000172727825215835,3.91263338632739
"ENSG00000242173",-3.42014323714823,3.62818496330501,-4.89183466590469,3.73629995343574e-06,0.000174067154730871,3.90319490864335
"ENSG00000267102",1.03584184463777,1.20317147374475,4.89021670007224,3.76125310567592e-06,0.000174858425631031,3.89681646352534
"ENSG00000170482",-1.88921526283302,0.5422873894422,-4.88704314926748,3.81066895129073e-06,0.000176781202533134,3.88430926354403
"ENSG00000177191",-2.22432311497912,2.32292340526595,-4.86027393274178,4.25339764145914e-06,0.000196489061992712,3.77900903683139
"ENSG00000125999",6.71685170285211,7.25658804056713,4.85150338070725,4.40903964317428e-06,0.000203251169937339,3.74458668913919
"ENSG00000137274",-1.04101720170387,4.38844248901682,-4.84327067337692,4.56016576491675e-06,0.000209777185282114,3.71231032625246
"ENSG00000115419",-1.28836329224611,4.47299202888679,-4.8372966468562,4.67296980635032e-06,0.000214068844385689,3.68891044074206
"ENSG00000164379",3.21758022036583,6.30330283051318,4.83544953055401,4.70839340654078e-06,0.000215242242749426,3.68167903539589
"ENSG00000116704",-1.23700539783281,3.3884627891842,-4.83340605037009,4.7478868972219e-06,0.000216596428660582,3.67368087241832
"ENSG00000168062",-1.24015297209327,2.23664313312723,-4.83242802429598,4.76690252676733e-06,0.00021701274303912,3.6698536313504
"ENSG00000121966",2.97612253090707,4.74949473648498,4.82738294836001,4.86617485070181e-06,0.000220894213366678,3.6501187461847
"ENSG00000167723",-1.21025175748649,0.935319717858703,-4.82707513181519,4.87229637102822e-06,0.000220894213366678,3.64891507193329
"ENSG00000272510",-1.03203726939109,0.614838267249241,-4.82289067716529,4.9562581845173e-06,0.000224237470810027,3.63255708199588
"ENSG00000248124",1.38111959842962,2.35398229392846,4.81956633447827,5.02396220355164e-06,0.000226832927227435,3.61956777106652
"ENSG00000091138",-4.45191997551921,2.55952259503444,-4.81500630271984,5.11829588666556e-06,0.000230145013608816,3.60175930365572
"ENSG00000200428",-1.10508850120362,0.0536450728739623,-4.80837289609412,5.25860058904163e-06,0.000235970291871862,3.57587240638234
"ENSG00000120162",-1.4914707553286,3.25444995156359,-4.80782266039422,5.27040513090032e-06,0.000236017346504787,3.5737261112025
"ENSG00000158966",1.24909123126621,1.80272698544803,4.8065582039988,5.29762991619067e-06,0.000236753346743323,3.56879444942813
"ENSG00000116667",-1.3281386967123,4.37080813939426,-4.80574416685552,5.3152290373281e-06,0.000237057054402623,3.56561995246827
"ENSG00000187134",3.00157950050589,6.02635018105098,4.79851603524349,5.47400935395845e-06,0.000243643381853773,3.53744720372608
"ENSG00000132517",-1.73174986738171,0.795586369690072,-4.79698498511521,5.50822840705925e-06,0.000244092891609271,3.53148311064099
"ENSG00000167996",-1.44731009881811,11.2506447816214,-4.79657260952757,5.51748048298767e-06,0.000244092891609271,3.52987693578806
"ENSG00000119943",1.52331523207635,2.78667504365068,4.78942998941967,5.68014803672691e-06,0.000250783678812673,3.50207065726339
"ENSG00000145623",3.3471068468585,3.68589628046784,4.78701219828651,5.73625921494269e-06,0.000252304771881381,3.49266406801602
"ENSG00000137700",-1.33694734283639,4.4115503529999,-4.78695485397955,5.73759655328847e-06,0.000252304771881381,3.49244100209835
"ENSG00000259459",-1.05607809150501,0.373195881491605,-4.78265722592726,5.83868874009393e-06,0.000256236694047762,3.47572826405317
"ENSG00000164266",4.19671250274357,8.74800177280394,4.77263914654048,6.08110303056195e-06,0.000265812039441476,3.43680633051466
"ENSG00000269416",-1.17701441681478,1.04526934884292,-4.77073521795236,6.12826604124135e-06,0.000266965953310189,3.42941505652084
"ENSG00000111348",2.32032043872583,5.47734707962595,4.77059174918842,6.13183431929706e-06,0.000266965953310189,3.42885816923886
"ENSG00000085063",1.03932208016253,8.52763843563806,4.76668476366123,6.22978591684182e-06,0.000270158482951107,3.41369690134901
"ENSG00000165424",1.35615527061048,2.09562870097223,4.76330663211925,6.31570183979595e-06,0.000273344073906593,3.4005941948453
"ENSG00000164294",2.32300726043145,3.91335458346318,4.76011383406448,6.39796084579049e-06,0.000276170169283288,3.38821572713852
"ENSG00000216775",1.15533806112487,2.3556895324955,4.7597973452148,6.40617126943415e-06,0.000276170169283288,3.38698898635012
"ENSG00000198513",-1.09515645062541,1.96219958847582,-4.75020007415073,6.66006091242196e-06,0.000286552385492696,3.34981353742645
"ENSG00000114770",1.28117459395493,4.18006139589408,4.74641914983777,6.76274158945036e-06,0.000290400858507455,3.33518099464999
"ENSG00000130303",2.9936431959481,4.95242152491992,4.74292006054585,6.85913611070847e-06,0.000293964889994679,3.32164575434728
"ENSG00000167434",-2.80235788716234,1.26294903668795,-4.72629335030089,7.33569718656124e-06,0.000313165765300999,3.25741655894117
"ENSG00000241360",-1.62386247689822,3.44540107852088,-4.72474015816503,7.38182153080816e-06,0.000314522931748589,3.25142387536395
"ENSG00000102743",-1.21669876321436,3.52453862514453,-4.7167327484015,7.62411377547104e-06,0.000324009642632313,3.22054876153844
"ENSG00000115919",1.97434006676991,2.46519528895391,4.71641110703991,7.63400561641097e-06,0.000324009642632313,3.21930926759087
"ENSG00000166979",1.29757478717042,3.0758974015897,4.71382392963437,7.71402645087651e-06,0.000326144282103243,3.20934114437039
"ENSG00000159640",-2.63742351027974,3.00445508282937,-4.70357464370251,8.03910645720541e-06,0.0003379350823572,3.16988600500504
